kategori,name,price_raw,price
alat-angkut-barang,"POWERTEC Bow Shackle Omega G2130 25 Ton - 1-3/4"" Segel Bolt Type",Rp1.228.500,1228500.0
alat-angkut-barang,CKE Klem Selang Hose Clamp Stainless 2 3 4 5 6 8 10 12 14 16 18 20 24 Inch,Rp12.000,12000.0
alat-angkut-barang,Tali Tambang Plastik 10mm x 180m Plastic Rope POWERTEC - Kuning,Rp728.000,728000.0
alat-angkut-barang,Chain Block / Takel 2 Ton x 15 Meter TOYO,Rp6.065.250,6065250.0
alat-angkut-barang,Ladder Tangga Lipat LAD-HD05X-XT 5 Step Gold 1.6 Meter Aluminium,Rp720.450,720450.0
alat-angkut-barang,POWERTEC Load Chain / Rantai Baja G80 - 20mm,Rp765.800,765800.0
alat-angkut-barang,Krisbow Hand Pallet Pu 55X115 Cm 2 Ton,Rp3.736.300,3736300.0
alat-angkut-barang,POWERTEC Round Sling / Roundsling 2 Ton x 2 Meter Double Jacket,Rp133.000,133000.0
alat-angkut-barang,Crosby Swivel G402 1/2 Inch,Rp1.596.272,1596272.0
alat-angkut-barang,FIXSTEPS 63 CM TANGGA LIPAT ALUMINIUM SLIM 2 STEP MOTIF KAYU,Rp615.200,615200.0
alat-angkut-barang,AZKO Fixsteps Tangga Lipat Aluminium Stool - Biru Multifunction Household Ladder Peralatan Rumah Tangga Buka Tutup Foldable Ladder,Rp545.600,545600.0
alat-angkut-barang,Chain Block / Takel 15 Ton x 5 Meter POWERTEC,Rp11.171.300,11171300.0
alat-angkut-barang,Oil Barrel Lifting Clamp / Klem Angkat Drum Minyak 0.6 Ton POWERTEC,Rp1.575.000,1575000.0
